"[0, 1]"
"[0, 2]"
"[0, 3]"
"[0, 4]"
"[0, 5]"
"[0, 6]"
"[0, 7]"
"[0, 8]"
"[0, 8, 9]"
"[0, 17, 10]"
"[0, 3, 11]"
"[0, 7, 12]"
"[0, 34, 10, 13]"
"[0, 34, 19, 14]"
"[0, 8, 15]"
"[0, 30, 16]"
"[0, 17]"
"[0, 18]"
"[0, 17, 19]"
"[0, 23, 20]"
"[0, 23, 21]"
"[0, 22]"
"[0, 23]"
"[0, 24]"
"[0, 24, 25]"
"[0, 40, 26]"
"[0, 27]"
"[0, 28]"
"[0, 29]"
"[0, 30]"
"[0, 31]"
"[0, 31, 32]"
"[0, 33]"
"[0, 34]"
"[0, 35]"
"[0, 36]"
"[0, 37]"
"[0, 38]"
"[0, 40, 39]"
"[0, 40]"
"[0, 3, 44, 41]"
"[0, 3, 47, 42]"
"[0, 2, 3, 43]"
"[0, 3, 44]"
"[0, 3, 47, 45]"
"[0, 35, 46]"
"[0, 3, 47]"
"[0, 7, 48]"
"[0, 7, 49]"
"[0, 35, 50]"
"[0, 17, 51]"
"[0, 3, 52]"
"[0, 35, 76, 53]"
"[0, 34, 10, 54]"
"[0, 34, 60, 55]"
"[0, 34, 50, 56]"
"[0, 34, 50, 57]"
"[0, 17, 58]"
"[0, 17, 58, 59]"
"[0, 17, 60]"
"[0, 23, 61]"
"[0, 23, 62]"
"[0, 23, 63]"
"[0, 23, 64]"
"[0, 82, 64, 65]"
"[0, 82, 80, 66]"
"[0, 82, 81, 67]"
"[0, 38, 81, 68]"
"[0, 82, 70, 69]"
"[0, 82, 70]"
"[0, 82, 70, 71]"
"[0, 82, 72]"
"[0, 82, 72, 73]"
"[0, 38, 77, 74]"
"[0, 34, 75]"
"[0, 35, 76]"
"[0, 38, 77]"
"[0, 38, 78]"
"[0, 38, 79]"
"[0, 82, 80]"
"[0, 82, 81]"
"[0, 82]"
"[1, 0]"
"[1, 0, 2]"
"[1, 0, 3]"
"[1, 4]"
"[1, 5]"
"[1, 6]"
"[1, 7]"
"[1, 7, 8]"
"[1, 5, 9]"
"[1, 17, 10]"
"[1, 0, 3, 11]"
"[1, 7, 12]"
"[1, 34, 10, 13]"
"[1, 34, 19, 14]"
"[1, 5, 15]"
"[1, 18, 16]"
"[1, 17]"
"[1, 18]"
"[1, 17, 19]"
"[1, 23, 20]"
"[1, 23, 21]"
"[1, 22]"
"[1, 23]"
"[1, 24]"
"[1, 24, 25]"
"[1, 37, 40, 26]"
"[1, 36, 40, 27]"
"[1, 24, 28]"
"[1, 24, 28, 29]"
"[1, 24, 28, 29, 30]"
"[1, 33, 31]"
"[1, 33, 32]"
"[1, 33]"
"[1, 34]"
"[1, 35]"
"[1, 36]"
"[1, 37]"
"[1, 35, 38]"
"[1, 37, 39]"
"[1, 37, 40]"
"[1, 47, 41]"
"[1, 47, 42]"
"[1, 47, 43]"
"[1, 0, 3, 44]"
"[1, 47, 45]"
"[1, 47, 46]"
"[1, 47]"
"[1, 48]"
"[1, 48, 49]"
"[1, 48, 50]"
"[1, 17, 51]"
"[1, 47, 44, 52]"
"[1, 48, 53]"
"[1, 34, 10, 54]"
"[1, 34, 60, 55]"
"[1, 48, 56]"
"[1, 34, 50, 57]"
"[1, 17, 58]"
"[1, 17, 58, 59]"
"[1, 17, 60]"
"[1, 23, 61]"
"[1, 23, 62]"
"[1, 23, 63]"
"[1, 23, 64]"
"[1, 82, 64, 65]"
"[1, 82, 80, 66]"
"[1, 82, 81, 67]"
"[1, 82, 81, 68]"
"[1, 82, 70, 69]"
"[1, 82, 70]"
"[1, 82, 70, 71]"
"[1, 82, 72]"
"[1, 82, 72, 73]"
"[1, 35, 77, 74]"
"[1, 34, 75]"
"[1, 35, 76]"
"[1, 35, 77]"
"[1, 34, 77, 78]"
"[1, 35, 79]"
"[1, 82, 80]"
"[1, 82, 81]"
"[1, 82]"
"[2, 0]"
"[2, 0, 1]"
"[2, 3]"
"[2, 6, 4]"
"[2, 33, 5]"
"[2, 6]"
"[2, 7]"
"[2, 7, 8]"
"[2, 33, 9]"
"[2, 34, 10]"
"[2, 3, 11]"
"[2, 7, 12]"
"[2, 34, 10, 13]"
"[2, 34, 19, 14]"
"[2, 33, 15]"
"[2, 28, 15, 16]"
"[2, 34, 17]"
"[2, 28, 18]"
"[2, 34, 19]"
"[2, 34, 20]"
"[2, 28, 22, 21]"
"[2, 28, 22]"
"[2, 28, 22, 23]"
"[2, 28, 24]"
"[2, 28, 25]"
"[2, 37, 40, 26]"
"[2, 36, 40, 27]"
"[2, 28]"
"[2, 28, 29]"
"[2, 28, 29, 30]"
"[2, 33, 31]"
"[2, 33, 32]"
"[2, 33]"
"[2, 34]"
"[2, 35]"
"[2, 36]"
"[2, 37]"
"[2, 35, 38]"
"[2, 37, 39]"
"[2, 37, 40]"
"[2, 3, 44, 41]"
"[2, 3, 47, 42]"
"[2, 3, 43]"
"[2, 3, 44]"
"[2, 3, 47, 45]"
"[2, 35, 46]"
"[2, 3, 47]"
"[2, 7, 48]"
"[2, 7, 49]"
"[2, 35, 50]"
"[2, 34, 10, 51]"
"[2, 3, 52]"
"[2, 35, 76, 53]"
"[2, 34, 10, 54]"
"[2, 34, 60, 55]"
"[2, 34, 50, 56]"
"[2, 34, 50, 57]"
"[2, 34, 58]"
"[2, 34, 58, 59]"
"[2, 34, 60]"
"[2, 34, 20, 61]"
"[2, 34, 20, 62]"
"[2, 34, 20, 63]"
"[2, 34, 21, 64]"
"[2, 34, 82, 64, 65]"
"[2, 34, 82, 80, 66]"
"[2, 34, 77, 81, 67]"
"[2, 3, 79, 81, 68]"
"[2, 34, 75, 69]"
"[2, 34, 77, 70]"
"[2, 34, 75, 69, 71]"
"[2, 34, 77, 72]"
"[2, 34, 77, 72, 73]"
"[2, 35, 77, 74]"
"[2, 34, 75]"
"[2, 35, 76]"
"[2, 35, 77]"
"[2, 34, 77, 78]"
"[2, 35, 79]"
"[2, 34, 75, 80]"
"[2, 34, 77, 81]"
"[2, 34, 82]"
"[3, 0]"
"[3, 0, 1]"
"[3, 2]"
"[3, 6, 4]"
"[3, 36, 5]"
"[3, 6]"
"[3, 7]"
"[3, 7, 8]"
"[3, 13, 9]"
"[3, 13, 10]"
"[3, 11]"
"[3, 12]"
"[3, 13]"
"[3, 19, 14]"
"[3, 13, 15]"
"[3, 19, 14, 13, 15, 16]"
"[3, 19, 17]"
"[3, 19, 17, 18]"
"[3, 19]"
"[3, 19, 20]"
"[3, 19, 21]"
"[3, 19, 22]"
"[3, 19, 23]"
"[3, 28, 24]"
"[3, 28, 25]"
"[3, 37, 40, 26]"
"[3, 36, 40, 27]"
"[3, 28]"
"[3, 28, 29]"
"[3, 28, 29, 30]"
"[3, 36, 31]"
"[3, 36, 32]"
"[3, 36, 33]"
"[3, 34]"
"[3, 35]"
"[3, 36]"
"[3, 37]"
"[3, 38]"
"[3, 37, 39]"
"[3, 37, 40]"
"[3, 44, 41]"
"[3, 47, 42]"
"[3, 43]"
"[3, 44]"
"[3, 47, 45]"
"[3, 47, 46]"
"[3, 47]"
"[3, 48]"
"[3, 48, 49]"
"[3, 76, 50]"
"[3, 13, 51]"
"[3, 52]"
"[3, 12, 53]"
"[3, 13, 54]"
"[3, 19, 55]"
"[3, 13, 56]"
"[3, 13, 56, 57]"
"[3, 19, 58]"
"[3, 19, 58, 59]"
"[3, 19, 60]"
"[3, 19, 61]"
"[3, 19, 62]"
"[3, 19, 63]"
"[3, 19, 64]"
"[3, 34, 82, 64, 65]"
"[3, 34, 82, 80, 66]"
"[3, 79, 81, 67]"
"[3, 79, 81, 68]"
"[3, 34, 75, 69]"
"[3, 76, 80, 70]"
"[3, 34, 75, 69, 71]"
"[3, 76, 77, 72]"
"[3, 76, 80, 72, 73]"
"[3, 76, 77, 74]"
"[3, 34, 75]"
"[3, 76]"
"[3, 76, 77]"
"[3, 76, 78]"
"[3, 79]"
"[3, 79, 80]"
"[3, 79, 81]"
"[3, 34, 82]"
"[4, 0]"
"[4, 1]"
"[4, 0, 2]"
"[4, 0, 3]"
"[4, 5]"
"[4, 6]"
"[4, 7]"
"[4, 8]"
"[4, 8, 9]"
"[4, 17, 10]"
"[4, 0, 3, 11]"
"[4, 7, 12]"
"[4, 34, 10, 13]"
"[4, 34, 19, 14]"
"[4, 8, 15]"
"[4, 30, 16]"
"[4, 17]"
"[4, 18]"
"[4, 17, 19]"
"[4, 21, 20]"
"[4, 21]"
"[4, 22]"
"[4, 23]"
"[4, 24]"
"[4, 24, 25]"
"[4, 37, 40, 26]"
"[4, 36, 40, 27]"
"[4, 29, 28]"
"[4, 29]"
"[4, 30]"
"[4, 31]"
"[4, 31, 32]"
"[4, 33]"
"[4, 34]"
"[4, 35]"
"[4, 36]"
"[4, 37]"
"[4, 35, 38]"
"[4, 37, 39]"
"[4, 37, 40]"
"[4, 47, 41]"
"[4, 47, 42]"
"[4, 47, 43]"
"[4, 0, 3, 44]"
"[4, 46, 45]"
"[4, 46]"
"[4, 47]"
"[4, 48]"
"[4, 49]"
"[4, 49, 50]"
"[4, 17, 51]"
"[4, 47, 44, 52]"
"[4, 48, 53]"
"[4, 34, 10, 54]"
"[4, 34, 60, 55]"
"[4, 49, 56]"
"[4, 49, 56, 57]"
"[4, 17, 58]"
"[4, 21, 58, 59]"
"[4, 17, 60]"
"[4, 21, 61]"
"[4, 21, 62]"
"[4, 21, 63]"
"[4, 21, 64]"
"[4, 82, 64, 65]"
"[4, 82, 80, 66]"
"[4, 82, 81, 67]"
"[4, 46, 41, 81, 68]"
"[4, 82, 70, 69]"
"[4, 82, 70]"
"[4, 82, 70, 71]"
"[4, 46, 72]"
"[4, 46, 72, 73]"
"[4, 46, 74]"
"[4, 34, 75]"
"[4, 35, 76]"
"[4, 46, 77]"
"[4, 34, 77, 78]"
"[4, 35, 79]"
"[4, 82, 80]"
"[4, 82, 81]"
"[4, 82]"
"[5, 0]"
"[5, 1]"
"[5, 0, 2]"
"[5, 0, 3]"
"[5, 4]"
"[5, 6]"
"[5, 7]"
"[5, 8]"
"[5, 9]"
"[5, 15, 10]"
"[5, 0, 3, 11]"
"[5, 7, 12]"
"[5, 9, 13]"
"[5, 82, 19, 14]"
"[5, 15]"
"[5, 16]"
"[5, 18, 17]"
"[5, 18]"
"[5, 18, 17, 19]"
"[5, 18, 61, 20]"
"[5, 18, 22, 21]"
"[5, 18, 22]"
"[5, 18, 22, 23]"
"[5, 28, 24]"
"[5, 82, 39, 25]"
"[5, 37, 40, 26]"
"[5, 36, 40, 27]"
"[5, 28]"
"[5, 29]"
"[5, 30]"
"[5, 31]"
"[5, 31, 32]"
"[5, 33]"
"[5, 37, 34]"
"[5, 35]"
"[5, 36]"
"[5, 37]"
"[5, 35, 38]"
"[5, 37, 39]"
"[5, 37, 40]"
"[5, 47, 41]"
"[5, 47, 42]"
"[5, 47, 43]"
"[5, 0, 3, 44]"
"[5, 46, 45]"
"[5, 46]"
"[5, 47]"
"[5, 7, 48]"
"[5, 49]"
"[5, 50]"
"[5, 50, 51]"
"[5, 47, 44, 52]"
"[5, 35, 76, 53]"
"[5, 50, 54]"
"[5, 82, 60, 55]"
"[5, 50, 56]"
"[5, 50, 57]"
"[5, 50, 58]"
"[5, 50, 59]"
"[5, 18, 60]"
"[5, 18, 61]"
"[5, 82, 61, 62]"
"[5, 82, 63]"
"[5, 82, 64]"
"[5, 82, 64, 65]"
"[5, 82, 80, 66]"
"[5, 82, 81, 67]"
"[5, 46, 41, 81, 68]"
"[5, 82, 70, 69]"
"[5, 82, 70]"
"[5, 50, 71]"
"[5, 46, 72]"
"[5, 50, 73]"
"[5, 46, 74]"
"[5, 82, 75]"
"[5, 35, 76]"
"[5, 46, 77]"
"[5, 82, 78]"
"[5, 35, 79]"
"[5, 82, 80]"
"[5, 82, 81]"
"[5, 82]"
"[6, 0]"
"[6, 1]"
"[6, 2]"
"[6, 3]"
"[6, 4]"
"[6, 5]"
"[6, 7]"
"[6, 8]"
"[6, 9]"
"[6, 9, 10]"
"[6, 3, 11]"
"[6, 7, 12]"
"[6, 34, 10, 13]"
"[6, 34, 19, 14]"
"[6, 9, 15]"
"[6, 16]"
"[6, 17]"
"[6, 18]"
"[6, 17, 19]"
"[6, 23, 20]"
"[6, 23, 21]"
"[6, 22]"
"[6, 23]"
"[6, 24]"
"[6, 39, 25]"
"[6, 39, 26]"
"[6, 36, 40, 27]"
"[6, 28]"
"[6, 29]"
"[6, 30]"
"[6, 31]"
"[6, 31, 32]"
"[6, 33]"
"[6, 34]"
"[6, 35]"
"[6, 36]"
"[6, 37]"
"[6, 35, 38]"
"[6, 39]"
"[6, 37, 40]"
"[6, 44, 41]"
"[6, 45, 42]"
"[6, 2, 3, 43]"
"[6, 44]"
"[6, 45]"
"[6, 46]"
"[6, 47]"
"[6, 48]"
"[6, 49]"
"[6, 49, 50]"
"[6, 17, 51]"
"[6, 44, 52]"
"[6, 76, 53]"
"[6, 75, 51, 54]"
"[6, 75, 55]"
"[6, 49, 56]"
"[6, 75, 56, 57]"
"[6, 17, 58]"
"[6, 75, 58, 59]"
"[6, 17, 60]"
"[6, 23, 61]"
"[6, 23, 62]"
"[6, 23, 63]"
"[6, 23, 64]"
"[6, 82, 64, 65]"
"[6, 82, 80, 66]"
"[6, 78, 81, 67]"
"[6, 77, 81, 68]"
"[6, 75, 69]"
"[6, 77, 70]"
"[6, 75, 69, 71]"
"[6, 77, 72]"
"[6, 77, 72, 73]"
"[6, 77, 74]"
"[6, 75]"
"[6, 76]"
"[6, 77]"
"[6, 78]"
"[6, 76, 79]"
"[6, 78, 80]"
"[6, 78, 81]"
"[6, 82]"
"[7, 0]"
"[7, 1]"
"[7, 2]"
"[7, 3]"
"[7, 4]"
"[7, 5]"
"[7, 6]"
"[7, 8]"
"[7, 9]"
"[7, 10]"
"[7, 11]"
"[7, 12]"
"[7, 13]"
"[7, 14]"
"[7, 9, 15]"
"[7, 30, 16]"
"[7, 17]"
"[7, 18]"
"[7, 19]"
"[7, 23, 20]"
"[7, 23, 21]"
"[7, 22]"
"[7, 23]"
"[7, 24]"
"[7, 24, 25]"
"[7, 37, 40, 26]"
"[7, 36, 40, 27]"
"[7, 28]"
"[7, 29]"
"[7, 30]"
"[7, 33, 31]"
"[7, 33, 32]"
"[7, 33]"
"[7, 34]"
"[7, 35]"
"[7, 36]"
"[7, 37]"
"[7, 38]"
"[7, 37, 39]"
"[7, 37, 40]"
"[7, 44, 41]"
"[7, 47, 42]"
"[7, 2, 3, 43]"
"[7, 44]"
"[7, 47, 45]"
"[7, 49, 46]"
"[7, 47]"
"[7, 48]"
"[7, 49]"
"[7, 50]"
"[7, 51]"
"[7, 52]"
"[7, 53]"
"[7, 54]"
"[7, 14, 55]"
"[7, 50, 56]"
"[7, 50, 57]"
"[7, 19, 58]"
"[7, 19, 58, 59]"
"[7, 19, 60]"
"[7, 23, 61]"
"[7, 23, 62]"
"[7, 23, 63]"
"[7, 23, 64]"
"[7, 82, 64, 65]"
"[7, 82, 80, 66]"
"[7, 77, 81, 67]"
"[7, 77, 81, 68]"
"[7, 75, 69]"
"[7, 77, 70]"
"[7, 75, 69, 71]"
"[7, 77, 72]"
"[7, 77, 72, 73]"
"[7, 77, 74]"
"[7, 75]"
"[7, 76]"
"[7, 77]"
"[7, 77, 78]"
"[7, 79]"
"[7, 75, 80]"
"[7, 77, 81]"
"[7, 82]"
"[8, 0]"
"[8, 4, 1]"
"[8, 0, 2]"
"[8, 0, 3]"
"[8, 4]"
"[8, 5]"
"[8, 6]"
"[8, 7]"
"[8, 9]"
"[8, 15, 10]"
"[8, 0, 3, 11]"
"[8, 7, 12]"
"[8, 34, 10, 13]"
"[8, 34, 19, 14]"
"[8, 15]"
"[8, 15, 16]"
"[8, 18, 17]"
"[8, 18]"
"[8, 18, 17, 19]"
"[8, 18, 61, 20]"
"[8, 18, 22, 21]"
"[8, 18, 22]"
"[8, 18, 22, 23]"
"[8, 28, 24]"
"[8, 82, 39, 25]"
"[8, 37, 40, 26]"
"[8, 36, 40, 27]"
"[8, 28]"
"[8, 29]"
"[8, 30]"
"[8, 29, 31]"
"[8, 30, 31, 32]"
"[8, 36, 33]"
"[8, 34]"
"[8, 35]"
"[8, 36]"
"[8, 37]"
"[8, 35, 38]"
"[8, 37, 39]"
"[8, 37, 40]"
"[8, 47, 41]"
"[8, 47, 42]"
"[8, 47, 43]"
"[8, 0, 3, 44]"
"[8, 46, 45]"
"[8, 46]"
"[8, 47]"
"[8, 48]"
"[8, 49]"
"[8, 50]"
"[8, 50, 51]"
"[8, 47, 44, 52]"
"[8, 48, 53]"
"[8, 34, 10, 54]"
"[8, 34, 60, 55]"
"[8, 50, 56]"
"[8, 50, 57]"
"[8, 50, 58]"
"[8, 50, 59]"
"[8, 18, 60]"
"[8, 18, 61]"
"[8, 82, 61, 62]"
"[8, 82, 63]"
"[8, 82, 64]"
"[8, 82, 64, 65]"
"[8, 82, 80, 66]"
"[8, 82, 81, 67]"
"[8, 46, 41, 81, 68]"
"[8, 82, 70, 69]"
"[8, 82, 70]"
"[8, 50, 71]"
"[8, 46, 72]"
"[8, 50, 73]"
"[8, 46, 74]"
"[8, 34, 75]"
"[8, 35, 76]"
"[8, 46, 77]"
"[8, 34, 77, 78]"
"[8, 35, 79]"
"[8, 82, 80]"
"[8, 82, 81]"
"[8, 82]"
"[9, 38, 0]"
"[9, 6, 1]"
"[9, 6, 2]"
"[9, 38, 3]"
"[9, 6, 4]"
"[9, 5]"
"[9, 6]"
"[9, 7]"
"[9, 8]"
"[9, 10]"
"[9, 6, 3, 11]"
"[9, 7, 12]"
"[9, 13]"
"[9, 34, 19, 14]"
"[9, 15]"
"[9, 16]"
"[9, 17]"
"[9, 18]"
"[9, 17, 19]"
"[9, 22, 20]"
"[9, 22, 21]"
"[9, 22]"
"[9, 22, 23]"
"[9, 28, 24]"
"[9, 39, 25]"
"[9, 39, 26]"
"[9, 36, 40, 27]"
"[9, 28]"
"[9, 29]"
"[9, 30]"
"[9, 33, 31]"
"[9, 33, 32]"
"[9, 33]"
"[9, 34]"
"[9, 35]"
"[9, 36]"
"[9, 37]"
"[9, 38]"
"[9, 39]"
"[9, 37, 40]"
"[9, 76, 41]"
"[9, 77, 42]"
"[9, 6, 2, 3, 43]"
"[9, 38, 44]"
"[9, 74, 45]"
"[9, 74, 46]"
"[9, 48, 47]"
"[9, 48]"
"[9, 49]"
"[9, 50]"
"[9, 51]"
"[9, 38, 11, 52]"
"[9, 76, 53]"
"[9, 54]"
"[9, 75, 55]"
"[9, 56]"
"[9, 56, 57]"
"[9, 59, 58]"
"[9, 59]"
"[9, 59, 60]"
"[9, 63, 61]"
"[9, 63, 62]"
"[9, 63]"
"[9, 63, 64]"
"[9, 69, 65]"
"[9, 82, 80, 66]"
"[9, 78, 81, 67]"
"[9, 77, 81, 68]"
"[9, 69]"
"[9, 69, 70]"
"[9, 69, 71]"
"[9, 73, 72]"
"[9, 73]"
"[9, 74]"
"[9, 75]"
"[9, 76]"
"[9, 77]"
"[9, 78]"
"[9, 38, 79]"
"[9, 78, 80]"
"[9, 78, 81]"
"[9, 82]"
"[10, 35, 0]"
"[10, 35, 1]"
"[10, 7, 2]"
"[10, 35, 3]"
"[10, 35, 4]"
"[10, 35, 5]"
"[10, 7, 6]"
"[10, 7]"
"[10, 9, 8]"
"[10, 9]"
"[10, 35, 3, 11]"
"[10, 7, 12]"
"[10, 13]"
"[10, 19, 14]"
"[10, 15]"
"[10, 15, 16]"
"[10, 17]"
"[10, 17, 18]"
"[10, 19]"
"[10, 19, 20]"
"[10, 19, 21]"
"[10, 19, 22]"
"[10, 19, 23]"
"[10, 82, 24]"
"[10, 82, 39, 25]"
"[10, 82, 40, 26]"
"[10, 35, 36, 40, 27]"
"[10, 34, 28]"
"[10, 34, 28, 29]"
"[10, 15, 30]"
"[10, 34, 33, 31]"
"[10, 34, 33, 32]"
"[10, 35, 36, 33]"
"[10, 34]"
"[10, 35]"
"[10, 35, 36]"
"[10, 35, 37]"
"[10, 35, 38]"
"[10, 34, 39]"
"[10, 34, 40]"
"[10, 35, 41]"
"[10, 48, 45, 42]"
"[10, 48, 43]"
"[10, 35, 44]"
"[10, 48, 45]"
"[10, 50, 46]"
"[10, 48, 47]"
"[10, 48]"
"[10, 48, 49]"
"[10, 50]"
"[10, 51]"
"[10, 48, 52]"
"[10, 48, 53]"
"[10, 54]"
"[10, 60, 55]"
"[10, 56]"
"[10, 56, 57]"
"[10, 58]"
"[10, 58, 59]"
"[10, 60]"
"[10, 60, 61]"
"[10, 60, 62]"
"[10, 60, 63]"
"[10, 69, 64]"
"[10, 69, 65]"
"[10, 82, 80, 66]"
"[10, 82, 81, 67]"
"[10, 82, 81, 68]"
"[10, 69]"
"[10, 69, 70]"
"[10, 69, 71]"
"[10, 69, 72]"
"[10, 69, 72, 73]"
"[10, 50, 74]"
"[10, 34, 75]"
"[10, 35, 76]"
"[10, 35, 77]"
"[10, 34, 77, 78]"
"[10, 35, 79]"
"[10, 82, 80]"
"[10, 82, 81]"
"[10, 82]"
"[11, 3, 0]"
"[11, 3, 0, 1]"
"[11, 3, 2]"
"[11, 3]"
"[11, 3, 6, 4]"
"[11, 12, 7, 5]"
"[11, 7, 6]"
"[11, 7]"
"[11, 7, 8]"
"[11, 13, 9]"
"[11, 13, 10]"
"[11, 12]"
"[11, 13]"
"[11, 19, 14]"
"[11, 13, 15]"
"[11, 19, 14, 13, 15, 16]"
"[11, 19, 17]"
"[11, 19, 17, 18]"
"[11, 19]"
"[11, 19, 20]"
"[11, 19, 21]"
"[11, 19, 22]"
"[11, 19, 23]"
"[11, 19, 25, 24]"
"[11, 38, 39, 25]"
"[11, 38, 40, 26]"
"[11, 38, 40, 27]"
"[11, 19, 25, 28]"
"[11, 38, 24, 28, 29]"
"[11, 19, 25, 28, 29, 30]"
"[11, 38, 39, 36, 31]"
"[11, 13, 15, 31, 32]"
"[11, 38, 36, 33]"
"[11, 13, 14, 39, 34]"
"[11, 38, 35]"
"[11, 38, 36]"
"[11, 38, 37]"
"[11, 38]"
"[11, 38, 39]"
"[11, 38, 40]"
"[11, 44, 41]"
"[11, 44, 41, 42]"
"[11, 44, 43]"
"[11, 44]"
"[11, 52, 76, 45]"
"[11, 53, 76, 46]"
"[11, 52, 44, 47]"
"[11, 53, 48]"
"[11, 53, 48, 49]"
"[11, 53, 54, 50]"
"[11, 13, 51]"
"[11, 52]"
"[11, 53]"
"[11, 13, 54]"
"[11, 19, 55]"
"[11, 13, 56]"
"[11, 13, 56, 57]"
"[11, 19, 58]"
"[11, 19, 58, 59]"
"[11, 19, 60]"
"[11, 19, 61]"
"[11, 19, 62]"
"[11, 19, 63]"
"[11, 19, 64]"
"[11, 19, 64, 65]"
"[11, 79, 80, 66]"
"[11, 79, 81, 67]"
"[11, 79, 81, 68]"
"[11, 79, 70, 69]"
"[11, 79, 70]"
"[11, 19, 56, 71]"
"[11, 79, 70, 72]"
"[11, 79, 70, 73]"
"[11, 79, 77, 74]"
"[11, 13, 55, 75]"
"[11, 79, 76]"
"[11, 79, 77]"
"[11, 79, 78]"
"[11, 79]"
"[11, 79, 80]"
"[11, 79, 81]"
"[11, 79, 82]"
"[12, 3, 0]"
"[12, 3, 0, 1]"
"[12, 3, 2]"
"[12, 3]"
"[12, 11, 3, 6, 4]"
"[12, 7, 5]"
"[12, 11, 7, 6]"
"[12, 7]"
"[12, 7, 8]"
"[12, 13, 9]"
"[12, 13, 10]"
"[12, 11]"
"[12, 13]"
"[12, 14]"
"[12, 13, 15]"
"[12, 19, 14, 13, 15, 16]"
"[12, 19, 17]"
"[12, 19, 17, 18]"
"[12, 19]"
"[12, 19, 20]"
"[12, 14, 23, 21]"
"[12, 19, 22]"
"[12, 14, 23]"
"[12, 14, 25, 24]"
"[12, 14, 25]"
"[12, 38, 40, 26]"
"[12, 38, 40, 27]"
"[12, 14, 25, 28]"
"[12, 14, 39, 28, 29]"
"[12, 14, 25, 28, 29, 30]"
"[12, 38, 39, 36, 31]"
"[12, 14, 39, 36, 32]"
"[12, 38, 36, 33]"
"[12, 14, 39, 34]"
"[12, 38, 35]"
"[12, 38, 36]"
"[12, 38, 37]"
"[12, 38]"
"[12, 38, 39]"
"[12, 38, 40]"
"[12, 44, 41]"
